OG0000711_00	GO:0006508,GO:0004185
OG0006924_00	GO:0017101,GO:1903632
OG0000221_01	GO:0016791,GO:0005737
OG0008639_00	GO:0004660,GO:0005965,GO:0018342,GO:0018343,GO:0008318
OG0002949_00	GO:0005737,GO:0045947,GO:0008190
OG0004785_00	GO:0005576,GO:0005125,GO:0005615
OG0000370_00	GO:0051119,GO:0016020,GO:0008643
OG0003713_00	GO:0000309,GO:0009435,GO:0004515
OG0009672_00	GO:0008010,GO:0062129
OG0002971_00	GO:0000015,GO:0000287,GO:0006096,GO:0004634
OG0009291_00	GO:0043552,GO:0097632,GO:0035014,GO:0009267,GO:0035032,GO:0000045,GO:0005776,GO:0000423,GO:0097629,GO:0043495,GO:0016240
OG0003873_00	GO:0031515,GO:0005634,GO:0030488
OG0005044_00	GO:0003700,GO:0000785,GO:0006357,GO:0000981,GO:0005634,GO:0006355,GO:0000978,GO:0001708
OG0007518_00	GO:0004614,GO:0005975,GO:0005829
OG0003046_00	GO:0006086,GO:0045254,GO:0004742,GO:0005967
OG0007334_00	GO:0031012,GO:0005615
OG0008601_00	GO:0007034
OG0008794_00	GO:0090501,GO:0003723,GO:0070578,GO:0005634,GO:0005737,GO:0004530,GO:0030422,GO:0004525,GO:0031054,GO:0006309
OG0001797_00	GO:0009636,GO:0006508,GO:0043418,GO:0005737,GO:0070005,GO:0008234,GO:0004177
OG0004596_00	GO:0003713,GO:0006366
OG0009649_00	GO:0016311,GO:0016791,GO:0004035
OG0008970_00	GO:0016868,GO:0006096
OG0000866_00	GO:0006506,GO:0005789,GO:0051377
OG0003401_00	GO:0006605,GO:0048311,GO:0031410,GO:0047496,GO:0005739,GO:0017022
OG0009164_00	GO:0005525,GO:0007264
OG0008448_00	GO:0006164,GO:0006183,GO:0005737,GO:0003938
OG0005968_00	GO:0019509,GO:0043874
OG0002604_00	GO:0003723
OG0001217_00	GO:0045503,GO:0036157,GO:0036158,GO:0045504,GO:0007018,GO:0003341
OG0001024_00	GO:0006357,GO:0000981,GO:0000978,GO:0048856
OG0001903_00	GO:0033553,GO:0005634,GO:0005654,GO:0003714,GO:0045892,GO:0070403,GO:0005637,GO:0070932,GO:0017136,GO:0002039
OG0006986_00	GO:0042147,GO:0007041,GO:0007030,GO:0000938,GO:0048193,GO:0032456,GO:0016020,GO:1990745
OG0007901_00	GO:0006090,GO:0005739,GO:0006108,GO:0004473,GO:0004470
OG0007457_00	GO:0016020,GO:0015179,GO:0003333
OG0006762_00	GO:0006623,GO:0045053
OG0008294_00	GO:0032504,GO:0005615
OG0001640_00	GO:0006355,GO:0005654
OG0005433_00	GO:2001268,GO:0042981
OG0005990_00	GO:0016791
OG0000864_00	GO:0004768,GO:0016717,GO:0005506,GO:0006636,GO:0005789
OG0002350_00	GO:0004356,GO:0006542,GO:0005737
OG0004594_00	GO:0003682,GO:0006338,GO:0050660,GO:0008134,GO:0016491
OG0001795_00	GO:0015630,GO:0000226
OG0003403_00	GO:0005777,GO:0005778,GO:0045046,GO:0033328
OG0000580_01	GO:0006062,GO:0003939
OG0008972_00	GO:0005764
OG0000296_03	GO:0006508,GO:0008235
OG0002606_00	GO:0016197,GO:0005765,GO:0003779,GO:0006886,GO:0007033,GO:0030897,GO:0042144,GO:0005768
OG0009166_00	GO:0016971,GO:0050660,GO:0005739
OG0008819_00	GO:0005829
OG0003708_00	GO:0005634,GO:0042038,GO:0018064
OG0007586_00	GO:0005739
OG0002786_00	GO:0000978,GO:0005634,GO:0045165,GO:0006357,GO:0000981
OG0001633_00	GO:0015629,GO:0051015
OG0003899_00	GO:0004674,GO:0006468,GO:0005737
OG0001246_00	GO:0005925
OG0007406_00	GO:0007411,GO:0005737,GO:0019898,GO:0005085
OG0007617_00	GO:0003724,GO:0004386,GO:0071013,GO:0005622,GO:0003723,GO:0000390
OG0005651_00	GO:0005634,GO:0005737
OG0006287_00	GO:0004725
OG0008552_00	GO:0001223,GO:0045892,GO:0006355
OG0000110_02	GO:0050660,GO:0016491
OG0006077_00	GO:0003735,GO:0002181,GO:0022625,GO:0000027,GO:0070180
OG0001502_00	GO:0006909,GO:0033749,GO:0106140,GO:0005737,GO:0005634
OG0005524_00	GO:0032049,GO:0005739,GO:0008444
OG0001609_00	GO:0016020,GO:0008381
OG0000208_01	GO:0016020,GO:0055085,GO:0042626
OG0003790_00	GO:0005615,GO:0045165,GO:0005109,GO:0005102,GO:0060070,GO:0007275,GO:0005576,GO:0016055,GO:0005125,GO:0030182
OG0004179_00	GO:0006357,GO:0032422,GO:0000977,GO:0000981,GO:0005634
OG0004706_00	GO:0000213,GO:0000379
OG0003365_00	GO:0006123,GO:0005740
OG0000218_00	GO:0008194
OG0004023_00	GO:0016279
OG0006133_00	GO:0004601
